,AGE,SEX,POP,RACE,us,agecat,agecat2,agecat3,agecat4,agecat5
1403,14,1,13890,11,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1404,15,1,2129720,0,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1405,15,1,1565525,1,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1406,15,1,309995,2,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1407,15,1,32992,3,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1408,15,1,114019,4,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1409,15,1,6098,5,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1410,15,1,101091,6,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1411,15,1,1657985,7,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1412,15,1,361874,8,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1413,15,1,55363,9,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1414,15,1,151701,10,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1415,15,1,13552,11,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1416,16,1,2116165,0,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1417,16,1,1558175,1,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1418,16,1,308407,2,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1419,16,1,32746,3,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1420,16,1,114373,4,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1421,16,1,6074,5,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1422,16,1,96390,6,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1423,16,1,1646067,7,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1424,16,1,357661,8,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1425,16,1,54734,9,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1426,16,1,150058,10,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1427,16,1,13386,11,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1428,17,1,2112553,0,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1429,17,1,1555156,1,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1430,17,1,314282,2,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1431,17,1,32631,3,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1432,17,1,111866,4,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1433,17,1,5881,5,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1434,17,1,92737,6,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1435,17,1,1639692,7,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1436,17,1,361498,8,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1437,17,1,54365,9,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1438,17,1,145900,10,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1439,17,1,12877,11,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1440,18,1,2172385,0,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1441,18,1,1594641,1,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1442,18,1,326121,2,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1443,18,1,32873,3,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1444,18,1,119279,4,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1445,18,1,5885,5,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1446,18,1,93586,6,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1447,18,1,1679679,7,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1448,18,1,373536,8,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1449,18,1,55264,9,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1450,18,1,153693,10,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1451,18,1,12999,11,1,"(-0.1, 18.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1452,19,1,2214784,0,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1453,19,1,1624910,1,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1454,19,1,336758,2,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1455,19,1,33918,3,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1456,19,1,120847,4,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1457,19,1,6127,5,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1458,19,1,92224,6,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1459,19,1,1708791,7,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1460,19,1,383272,8,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1461,19,1,56810,9,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1462,19,1,154106,10,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1463,19,1,13130,11,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1464,20,1,2183139,0,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1465,20,1,1605868,1,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1466,20,1,329229,2,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1467,20,1,32851,3,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1468,20,1,119368,4,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1469,20,1,6023,5,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1470,20,1,89800,6,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1471,20,1,1687349,7,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1472,20,1,374142,8,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1473,20,1,55359,9,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1474,20,1,151802,10,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1475,20,1,13197,11,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1476,21,1,2187086,0,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1477,21,1,1605637,1,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1478,21,1,331443,2,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1479,21,1,32903,3,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1480,21,1,124229,4,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1481,21,1,6019,5,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1482,21,1,86855,6,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1483,21,1,1684184,7,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1484,21,1,374541,8,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1485,21,1,55203,9,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1486,21,1,155398,10,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1487,21,1,12817,11,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1488,22,1,2195296,0,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1489,22,1,1610257,1,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1490,22,1,330789,2,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1491,22,1,32758,3,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1492,22,1,131243,4,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1493,22,1,6028,5,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1494,22,1,84221,6,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1495,22,1,1686443,7,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1496,22,1,371847,8,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1497,22,1,55080,9,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1498,22,1,161694,10,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1499,22,1,12690,11,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1500,23,1,2221758,0,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1501,23,1,1629502,1,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1502,23,1,331323,2,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1503,23,1,32865,3,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1504,23,1,139033,4,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1505,23,1,6217,5,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1506,23,1,82818,6,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1507,23,1,1704289,7,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1508,23,1,371047,8,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1509,23,1,55465,9,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1510,23,1,169037,10,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1511,23,1,12838,11,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1512,24,1,2277473,0,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1513,24,1,1662221,1,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1514,24,1,349538,2,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1515,24,1,33466,3,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1516,24,1,144401,4,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1517,24,1,6481,5,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1518,24,1,81366,6,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1519,24,1,1735194,7,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1520,24,1,388006,8,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1521,24,1,56498,9,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1522,24,1,173916,10,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1523,24,1,13299,11,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1524,25,1,2325853,0,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1525,25,1,1689917,1,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1526,25,1,365910,2,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1527,25,1,34089,3,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1528,25,1,150314,4,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1529,25,1,6519,5,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1530,25,1,79104,6,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1531,25,1,1760457,7,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1532,25,1,402332,8,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1533,25,1,57245,9,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1534,25,1,179372,10,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1535,25,1,13505,11,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1536,26,1,2365886,0,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1537,26,1,1715219,1,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1538,26,1,378057,2,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1539,26,1,35454,3,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1540,26,1,154457,4,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1541,26,1,6763,5,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1542,26,1,75936,6,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1543,26,1,1782723,7,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1544,26,1,412246,8,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1545,26,1,58348,9,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1546,26,1,182635,10,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1547,26,1,13504,11,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1548,27,1,2421270,0,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1549,27,1,1757078,1,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1550,27,1,384226,2,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1551,27,1,36902,3,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1552,27,1,161484,4,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1553,27,1,7047,5,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1554,27,1,74533,6,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1555,27,1,1822888,7,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1556,27,1,416416,8,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1557,27,1,60156,9,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1558,27,1,189648,10,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1559,27,1,13954,11,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1560,28,1,2451756,0,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1561,28,1,1780993,1,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1562,28,1,385755,2,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1563,28,1,36876,3,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1564,28,1,169446,4,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1565,28,1,7732,5,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1566,28,1,70954,6,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1567,28,1,1842722,7,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1568,28,1,415676,8,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1569,28,1,59036,9,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1570,28,1,197477,10,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1571,28,1,14828,11,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1572,29,1,2439805,0,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1573,29,1,1780308,1,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1574,29,1,377035,2,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1575,29,1,36221,3,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1576,29,1,172250,4,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1577,29,1,7888,5,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1578,29,1,66103,6,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1579,29,1,1837981,7,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1580,29,1,404140,8,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1581,29,1,56820,9,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1582,29,1,198879,10,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1583,29,1,14529,11,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1584,30,1,2340865,0,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1585,30,1,1715675,1,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
1586,30,1,351044,2,1,"(18.0, 35.0]","(-0.1, 75.0]","(-0.1, 65.0]","(-0.1, 55.0]","(-0.1, 35.0]"
